"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","wait_time","correct","image_1","image_2","cor_key","type","condition","answer","operation","symbol_cue","trial_no","color_cue","judgment_type","stim_1","stim_2","inverted","true_pos","true_neg","false_pos","false_neg"
"","","","","","html-keyboard-response","51","463903","0.0-6.0-0.20","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">taut</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","null","experiment","taut","bought","sort","wart","caught","phonSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","52","470642","0.0-6.0-1.20","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","6734.800000011921","phon_sim","","{""position_1"":""taut"",""position_2"":""bought"",""position_3"":""sort"",""position_4"":""wart"",""position_5"":""caught""}","experiment","","","","","","","taut","bought","sort","wart","caught","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","483643","0.0-6.0-0.21","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1></div>","null","experiment","bough","through","rough","cough","dough","orthoSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","54","489073","0.0-6.0-1.21","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","5426.800000011921","phon_sim","","{""position_1"":""bough"",""position_2"":""through"",""position_3"":""rough"",""position_4"":""cough"",""position_5"":""dough""}","experiment","","","","","","","bough","through","rough","cough","dough","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","55","502075","0.0-6.0-0.22","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bough</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">through</h1></div>","null","experiment","bough","cough","rough","dough","through","orthoSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","56","509008","0.0-6.0-1.22","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","6930.199999988079","phon_sim","","{""position_1"":""bough"",""position_2"":""cough"",""position_3"":""rough"",""position_4"":""dough"",""position_5"":""through""}","experiment","","","","","","","bough","cough","rough","dough","through","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","522010","0.0-6.0-0.23","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">board</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">row</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">friend</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">sleigh</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">plea</h1></div>","null","experiment","board","row","friend","sleigh","plea","controlSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","58","525882","0.0-6.0-1.23","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","3869.400000035763","phon_sim","","{""position_1"":""board"",""position_2"":""row"",""position_3"":""friend"",""position_4"":""sleigh"",""position_5"":""through""}","experiment","","","","","","","board","row","friend","sleigh","through","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","59","552560","0.0-7.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","26676.5","phon_sim","","{""Q0"":""No""}","","","","","","","","","","","","","[0]","No","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","60","566185","0.0-8.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","13623.600000023842","phon_sim","","{""Q0"":""I visualized the word and took slow breaths between words.""}","","","","","","","","","","","","","","","I visualized the word and took slow breaths between words.","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","567614","0.0-9.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":1427.800000011921}]","1428.1000000238419","phon_sim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","62","581992","0.0-10.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":14377}]","14377.300000011921","rhyme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","582743","0.0-11.0-0.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","750","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","64","583245","0.0-11.0-1.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:14%;top:30%""><img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:64%;top:30%"">","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","categorize-html","65","586183","0.0-11.0-2.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1935.7000000476837","rhyme","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""visual/mouse.png"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""visual/dress.png"" width=""300""></div>","arrowdown","training","","","","","","","","","","","","","","","","true","visual/mouse.png","visual/dress.png","ArrowDown","NA","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","66","586934","0.0-11.0-0.1","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","750","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","67","587436","0.0-11.0-1.1","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:14%;top:30%""><img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:64%;top:30%"">","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","categorize-html","68","590689","0.0-11.0-2.1","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","2251.100000023842","rhyme","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""visual/chess.png"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""visual/suit.png"" width=""300""></div>","arrowdown","training","","","","","","","","","","","","","","","","true","visual/chess.png","visual/suit.png","ArrowDown","NA","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","591440","0.0-11.0-0.2","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","750","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","70","591941","0.0-11.0-1.2","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:14%;top:30%""><img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:64%;top:30%"">","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","categorize-html","71","594080","0.0-11.0-2.2","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1137.300000011921","rhyme","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""visual/house.png"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""visual/mouse.png"" width=""300""></div>","arrowup","training","","","","","","","","","","","","","","","","true","visual/house.png","visual/mouse.png","ArrowUp","NA","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","72","595081","0.0-11.0-0.3","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","1000","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","73","595583","0.0-11.0-1.3","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:14%;top:30%""><img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:64%;top:30%"">","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","categorize-html","74","597633","0.0-11.0-2.3","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1047.699999988079","rhyme","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""visual/dress.png"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""visual/chess.png"" width=""300""></div>","arrowup","training","","","","","","","","","","","","","","","","true","visual/dress.png","visual/chess.png","ArrowUp","NA","","","","","","","","","","","","","",""
"","","","","","instructions","75","599147","0.0-12.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":1512.8999999761581}]","1513.199999988079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","76","599898","0.0-13.0-0.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","750","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","77","600399","0.0-13.0-1.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:14%;top:30%""><img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:64%;top:30%"">","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","78","602051","0.0-13.0-2.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1650.800000011921","rhyme","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""visual/tie.png"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""visual/fly.png"" width=""300""></div>","arrowup","experiment","","","","","","","","","","","","","","","","true","visual/tie.png","visual/fly.png","ArrowUp","non-ortho","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","79","602802","0.0-13.0-0.1","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","750","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","80","603303","0.0-13.0-1.1","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:14%;top:30%""><img src=""square.png"" width=""306"" height=""306"" style=""position: fixed;left:64%;top:30%"">","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","81","604693","0.0-13.0-2.1","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1388.6000000238419","rhyme","<div style=""border: 3px solid #000000; position: fixed;left:14%;top:30%""><img src=""visual/claw.png"" width=""300""></div><div style=""border: 3px solid #000000; position: fixed;left:64%;top:30%""><img src=""visual/beer.png"" width=""300""></div>","arrowdown","experiment","","","","","","","","","","","","","","","","true","visual/claw.png","visual/beer.png","ArrowDown","NR","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","82","605444","0.0-13.0-0.2","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","rhyme","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","","750","","","","","","","","","","","","","","","","","","",""
