"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","condition","answer","correct","operation","color_cue","trial_no","symbol_cue","wait_time","image_1","image_2","cor_key","type","judgment_type","stim_1","stim_2","inverted","true_pos","true_neg","false_neg","false_pos"
"","","","","","survey-text","50","1892483","0.0-6.0-1.19","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","23089.099999904633","phon_sim","","{""position_1"":""sleigh"",""position_2"":""friend"",""position_3"":""plea"",""position_4"":""board"",""position_5"":""row""}","experiment","","","","","","","sleigh","friend","plea","board","row","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","51","1905499","0.0-6.0-0.20","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","null","experiment","bought","sort","taut","wart","caught","phonSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","52","1929245","0.0-6.0-1.20","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","23735.399999976158","phon_sim","","{""position_1"":""bought"",""position_2"":""sort"",""position_3"":""taut"",""position_4"":""wart"",""position_5"":""caught""}","experiment","","","","","","","bought","sort","taut","wart","caught","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","53","1942256","0.0-6.0-0.21","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">through</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">dough</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">cough</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">bough</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">rough</h1></div>","null","experiment","through","dough","cough","bough","rough","orthoSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","54","2094224","0.0-6.0-1.21","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","151954.10000002384","phon_sim","","{""position_1"":""through"",""position_2"":""dough"",""position_3"":""cough"",""position_4"":""bought"",""position_5"":""rough""}","experiment","","","","","","","through","dough","cough","bought","rough","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","55","2107239","0.0-6.0-0.22","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">sort</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">bought</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1></div>","null","experiment","sort","taut","bought","wart","caught","phonSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","56","2139782","0.0-6.0-1.22","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","32528.799999952316","phon_sim","","{""position_1"":""sort"",""position_2"":""taut"",""position_3"":""bought"",""position_4"":""wart"",""position_5"":""caught""}","experiment","","","","","","","sort","taut","bought","wart","caught","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","57","2152799","0.0-6.0-0.23","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","phon_sim","<div style=""display:grid""><h1 id=""word_1"" style=""grid-column:1; grid-row:1"">bought</h1><h1 id=""word_2"" style=""visibility:hidden;grid-column:1; grid-row:1"">sort</h1><h1 id=""word_3"" style=""visibility:hidden;grid-column:1; grid-row:1"">caught</h1><h1 id=""word_4"" style=""visibility:hidden;grid-column:1; grid-row:1"">wart</h1><h1 id=""word_5"" style=""visibility:hidden;grid-column:1; grid-row:1"">taut</h1></div>","null","experiment","bought","sort","caught","wart","taut","phonSet","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","58","2172255","0.0-6.0-1.23","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","19443.600000023842","phon_sim","","{""position_1"":""bought"",""position_2"":""thought"",""position_3"":""sort"",""position_4"":""wart"",""position_5"":""taut""}","experiment","","","","","","","bought","thought","sort","wart","taut","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-choice","59","2177277","0.0-7.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","5016.299999952316","phon_sim","","{""Q0"":""No""}","","","","","","","","","","","","","[0]","No","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","60","2180757","0.0-8.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3454.100000023842","phon_sim","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","61","2182621","0.0-9.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":1860.6000000238419}]","1861.1000000238419","phon_sim","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","62","2207358","0.0-10.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":24735.899999976158}]","24736.5","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","63","2213425","0.0-11.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":6064.100000023842}]","6064.400000095367","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","64","2217459","0.0-12.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","4018.399999976158","task_switching","21","{""subtraction_ans"":""18""}","training","","","","","","","","","","","","","","","subtraction","18","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","65","2218474","0.0-13.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","66","2220915","0.0-14.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","2426.100000023842","task_switching","37","{""subtraction_ans"":""34""}","training","","","","","","","","","","","","","","","subtraction","34","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","67","2221931","0.0-15.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","68","2226070","0.0-16.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","4125.300000071526","task_switching","81","{""subtraction_ans"":""78""}","training","","","","","","","","","","","","","","","subtraction","78","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","69","2227082","0.0-17.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","70","2230780","0.0-18.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3689.7999999523163","task_switching","98","{""subtraction_ans"":""95""}","training","","","","","","","","","","","","","","","subtraction","95","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","2231784","0.0-19.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","72","2236547","0.0-20.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","4755.900000095367","task_switching","95","{""subtraction_ans"":""92""}","training","","","","","","","","","","","","","","","subtraction","92","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","73","2237566","0.0-21.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","74","2241837","0.0-22.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","4263.899999976158","task_switching","42","{""subtraction_ans"":""39""}","training","","","","","","","","","","","","","","","subtraction","39","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","75","2242853","0.0-23.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","76","2245765","0.0-24.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","2899.2999999523163","task_switching","83","{""subtraction_ans"":""80""}","training","","","","","","","","","","","","","","","subtraction","80","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","77","2246780","0.0-25.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","78","2250083","0.0-26.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3295.7000000476837","task_switching","99","{""subtraction_ans"":""96""}","training","","","","","","","","","","","","","","","subtraction","96","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","79","2251087","0.0-27.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","80","2253901","0.0-28.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","2801.7000000476837","task_switching","44","{""subtraction_ans"":""41""}","training","","","","","","","","","","","","","","","subtraction","41","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","81","2254905","0.0-29.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","82","2258609","0.0-30.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3699.7999999523163","task_switching","50","{""subtraction_ans"":""47""}","training","","","","","","","","","","","","","","","subtraction","47","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","83","2259628","0.0-31.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","subtraction","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","84","2263418","0.0-32.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","[{""page_index"":0,""viewing_time"":3788.9000000953674}]","3789.8000000715256","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","85","2267070","0.0-33.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3640.399999976158","task_switching","42","{""subtraction_ans"":""39""}","experiment","","","","","","","","","","","","","","","subtraction","39","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","survey-text","86","2270205","0.0-34.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3120.2999999523163","task_switching","23","{""subtraction_ans"":""20""}","experiment","","","","","","","","","","","","","","","subtraction","20","true","subtract","","","","","","","","","","","","","","","",""
"","","","","","survey-text","87","2273361","0.0-35.0","A3FNC8ELMK8YJA","2022-05-19T13:39:04.935Z","phon_sim-task_switching-rhyme-same_different","","3146.3000000715256","task_switching","83","{""subtraction_ans"":""80""}","experiment","","","","","","","","","","","","","","","subtraction","80","true","subtract","","","","","","","","","","","","","","","",""
