"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","wait_time","correct","image_1","image_2","cor_key","type","condition","answer","operation","symbol_cue","trial_no","color_cue","judgment_type","stim_1","stim_2","inverted","true_pos","true_neg","false_pos","false_neg"
"","","","","","survey-text","466","1942821","0.0-224.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2240.100000023842","task_switching","92","{""colorcue_switch_ans"":""95""}","experiment","","","","","","","","","","","","","","","","true","","","","","colorcue_switch","95","add","","28","red","","","","","","","",""
"","","","","","survey-text","467","1945019","0.0-225.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2196.3000000715256","task_switching","51","{""colorcue_switch_ans"":""48""}","experiment","","","","","","","","","","","","","","","","true","","","","","colorcue_switch","48","subtract","","29","blue","","","","","","","",""
"","","","","","instructions","468","1954414","0.0-226.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":9394.399999976158}]","9394.700000047684","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","469","1957666","0.0-227.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3248.3000000715256","task_switching","71","{""uncued_switch_ans"":""74""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","74","add","","0","","","","","","","","",""
"","","","","","html-keyboard-response","470","1958674","0.0-228.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","471","1961753","0.0-229.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3076.2999999523163","task_switching","59","{""uncued_switch_ans"":""62""}","training","","","","","","","","","","","","","","","","false","","","","","uncued_switch","62","subtract","","1","","","","","","","","",""
"","","","","","html-keyboard-response","472","1966768","0.0-230.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkred; font-size:40px"">That was a <b>subtract</b> trial.<p> Correct answer: 56.</p><p> Next trial add 3.</p></div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","473","1970473","0.0-231.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3701.5","task_switching","25","{""uncued_switch_ans"":""28""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","28","add","","2","","","","","","","","",""
"","","","","","html-keyboard-response","474","1971480","0.0-232.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","475","1974277","0.0-233.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2794","task_switching","81","{""uncued_switch_ans"":""84""}","training","","","","","","","","","","","","","","","","false","","","","","uncued_switch","84","subtract","","3","","","","","","","","",""
"","","","","","html-keyboard-response","476","1979290","0.0-234.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkred; font-size:40px"">That was a <b>subtract</b> trial.<p> Correct answer: 78.</p><p> Next trial add 3.</p></div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","477","1982252","0.0-235.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2968","task_switching","70","{""uncued_switch_ans"":""73""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","73","add","","4","","","","","","","","",""
"","","","","","html-keyboard-response","478","1983260","0.0-236.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","479","1985543","0.0-237.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2279.5999999046326","task_switching","72","{""uncued_switch_ans"":""69""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","69","subtract","","5","","","","","","","","",""
"","","","","","html-keyboard-response","480","1986557","0.0-238.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","481","1988555","0.0-239.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1994.8999999761581","task_switching","50","{""uncued_switch_ans"":""53""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","53","add","","6","","","","","","","","",""
"","","","","","html-keyboard-response","482","1989571","0.0-240.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","483","1991604","0.0-241.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2029.8999999761581","task_switching","86","{""uncued_switch_ans"":""83""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","83","subtract","","7","","","","","","","","",""
"","","","","","html-keyboard-response","484","1992618","0.0-242.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","485","1995178","0.0-243.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2557.5","task_switching","78","{""uncued_switch_ans"":""81""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","81","add","","8","","","","","","","","",""
"","","","","","html-keyboard-response","486","1996182","0.0-244.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","survey-text","487","1999130","0.0-245.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2944.899999976158","task_switching","51","{""uncued_switch_ans"":""48""}","training","","","","","","","","","","","","","","","","true","","","","","uncued_switch","48","subtract","","9","","","","","","","","",""
"","","","","","html-keyboard-response","488","2000145","0.0-246.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","","","","","",""
"","","","","","instructions","489","2001762","0.0-247.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":1615.3999999761581}]","1615.8000000715256","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","490","2003685","0.0-248.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1920.1999999284744","task_switching","81","{""uncued_switch_ans"":""84""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","84","add","","0","","","","","","","","",""
"","","","","","survey-text","491","2005133","0.0-249.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1446.3999999761581","task_switching","63","{""uncued_switch_ans"":""60""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","60","subtract","","1","","","","","","","","",""
"","","","","","survey-text","492","2007301","0.0-250.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2165.5","task_switching","80","{""uncued_switch_ans"":""83""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","83","add","","2","","","","","","","","",""
"","","","","","survey-text","493","2009493","0.0-251.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2190.6999999284744","task_switching","26","{""uncued_switch_ans"":""23""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","23","subtract","","3","","","","","","","","",""
"","","","","","survey-text","494","2013342","0.0-252.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3846.899999976158","task_switching","67","{""uncued_switch_ans"":""70""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","70","add","","4","","","","","","","","",""
"","","","","","survey-text","495","2016048","0.0-253.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2703.6999999284744","task_switching","93","{""uncued_switch_ans"":""90""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","90","subtract","","5","","","","","","","","",""
"","","","","","survey-text","496","2018075","0.0-254.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2025.5","task_switching","29","{""uncued_switch_ans"":""32""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","32","add","","6","","","","","","","","",""
"","","","","","survey-text","497","2020409","0.0-255.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2331.8000000715256","task_switching","69","{""uncued_switch_ans"":""66""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","66","subtract","","7","","","","","","","","",""
"","","","","","survey-text","498","2034753","0.0-256.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","14342","task_switching","53","{""uncued_switch_ans"":""53""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","53","add","","8","","","","","","","","",""
"","","","","","survey-text","499","2037013","0.0-257.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2258.5","task_switching","86","{""uncued_switch_ans"":""89""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","89","subtract","","9","","","","","","","","",""
"","","","","","survey-text","500","2040718","0.0-258.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3693.1999999284744","task_switching","14","{""uncued_switch_ans"":""11""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","11","add","","10","","","","","","","","",""
"","","","","","survey-text","501","2042620","0.0-259.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1900","task_switching","76","{""uncued_switch_ans"":""79""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","79","subtract","","11","","","","","","","","",""
"","","","","","survey-text","502","2044431","0.0-260.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1808.4000000953674","task_switching","21","{""uncued_switch_ans"":""18""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","18","add","","12","","","","","","","","",""
"","","","","","survey-text","503","2046987","0.0-261.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2553.5","task_switching","15","{""uncued_switch_ans"":""18""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","18","subtract","","13","","","","","","","","",""
"","","","","","survey-text","504","2049733","0.0-262.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2744.100000023842","task_switching","74","{""uncued_switch_ans"":""19""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","19","add","","14","","","","","","","","",""
"","","","","","survey-text","505","2072313","0.0-263.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","22578.100000023842","task_switching","32","{""uncued_switch_ans"":"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,////35""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch",",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,////35","subtract","","15","","","","","","","","",""
"","","","","","survey-text","506","2075267","0.0-264.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2953","task_switching","45","{""uncued_switch_ans"":""42""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","42","add","","16","","","","","","","","",""
"","","","","","survey-text","507","2077946","0.0-265.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2676.5","task_switching","90","{""uncued_switch_ans"":""93""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","93","subtract","","17","","","","","","","","",""
"","","","","","survey-text","508","2080074","0.0-266.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2126.2999999523163","task_switching","64","{""uncued_switch_ans"":""61""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","61","add","","18","","","","","","","","",""
"","","","","","survey-text","509","2082196","0.0-267.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2120.1999999284744","task_switching","70","{""uncued_switch_ans"":""73""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","73","subtract","","19","","","","","","","","",""
"","","","","","survey-text","510","2084750","0.0-268.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2550.6999999284744","task_switching","92","{""uncued_switch_ans"":""89""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","89","add","","20","","","","","","","","",""
"","","","","","survey-text","511","2086214","0.0-269.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1460.8999999761581","task_switching","40","{""uncued_switch_ans"":""43""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","43","subtract","","21","","","","","","","","",""
"","","","","","survey-text","512","2088469","0.0-270.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2250","task_switching","57","{""uncued_switch_ans"":""54""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","54","add","","22","","","","","","","","",""
"","","","","","survey-text","513","2092086","0.0-271.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3615.2000000476837","task_switching","61","{""uncued_switch_ans"":""64""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","64","subtract","","23","","","","","","","","",""
"","","","","","survey-text","514","2095142","0.0-272.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3054.1999999284744","task_switching","94","{""uncued_switch_ans"":""91""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","91","add","","24","","","","","","","","",""
"","","","","","survey-text","515","2096895","0.0-273.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1750.8999999761581","task_switching","25","{""uncued_switch_ans"":""28""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","28","subtract","","25","","","","","","","","",""
"","","","","","survey-text","516","2098765","0.0-274.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1868","task_switching","33","{""uncued_switch_ans"":""30""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","30","add","","26","","","","","","","","",""
"","","","","","survey-text","517","2101935","0.0-275.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3168.399999976158","task_switching","54","{""uncued_switch_ans"":""56""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","56","subtract","","27","","","","","","","","",""
"","","","","","survey-text","518","2105153","0.0-276.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3216.4000000953674","task_switching","24","{""uncued_switch_ans"":""34""}","experiment","","","","","","","","","","","","","","","","false","","","","","uncued_switch","34","add","","28","","","","","","","","",""
"","","","","","survey-text","519","2108980","0.0-277.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3825.2999999523163","task_switching","78","{""uncued_switch_ans"":""75""}","experiment","","","","","","","","","","","","","","","","true","","","","","uncued_switch","75","subtract","","29","","","","","","","","",""
"","","","","","survey-multi-choice","520","2112746","0.0-278.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","3763.6999999284744","task_switching","","{""Q0"":""No""}","","","","","","","","","","","","","[0]","No","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","521","2114208","0.0-279.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1458.5","task_switching","","{""Q0"":""""}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","522","2115740","0.0-280.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":1531.1000000238419}]","1531.5","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","523","2126797","0.0-281.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":11055.299999952316}]","11055.799999952316","same_different","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","524","2133491","0.0-282.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":6692.599999904633}]","6693.199999928474","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","525","2134255","0.0-283.0-0.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different","<div style=""font-size:60px"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","526","2136612","0.0-283.0-1.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2353.2999999523163","same_different","[""<img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:39%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:54%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:32%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:61%\""><div style=\""font-size:60px; text-align: center;margin-top:45.5%\"">+</div><div id=\""first\"" style=\""position: fixed;visibility: hidden;left:55%;top:49%\""><img src=\""same_diff_imgs/C14.gif\""></div><div id=\""delayed\"" style=\""position: fixed;visibility: hidden;left:48%;top:62%\""><img src=\""same_diff_imgs/C14.gif\""></div>""]","arrowup","","","","","","","","","","","","","","","","","true","","","","","","same","","","","","identical_image","same_diff_imgs/C14.gif","same_diff_imgs/C14.gif","no","1","","",""
"","","","","","html-keyboard-response","527","2136614","0.0-283.0-2.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null",""," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","528","2136919","0.0-283.0-3.0","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different"," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","529","2137685","0.0-283.0-0.1","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different","<div style=""font-size:60px"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","530","2140067","0.0-283.0-1.1","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","2378.100000023842","same_different","[""<img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:39%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:54%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:32%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:61%\""><div style=\""font-size:60px; text-align: center;margin-top:45.5%\"">+</div><div id=\""first\"" style=\""position: fixed;visibility: hidden;left:40%;top:48%\""><img src=\""same_diff_imgs/C04.gif\""></div><div id=\""delayed\"" style=\""position: fixed;visibility: hidden;left:48%;top:62%\""><img src=\""same_diff_imgs/C04.gif\""></div>""]","arrowup","","","","","","","","","","","","","","","","","true","","","","","","same","","","","","identical_image","same_diff_imgs/C04.gif","same_diff_imgs/C04.gif","no","1","","",""
"","","","","","html-keyboard-response","531","2140069","0.0-283.0-2.1","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null",""," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","532","2140383","0.0-283.0-3.1","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different"," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","533","2141148","0.0-283.0-0.2","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different","<div style=""font-size:60px"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","534","2142773","0.0-283.0-1.2","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1621.6000000238419","same_different","[""<img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:39%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:54%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:32%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:61%\""><div style=\""font-size:60px; text-align: center;margin-top:45.5%\"">+</div><div id=\""first\"" style=\""position: fixed;visibility: hidden;left:55%;top:49%\""><img src=\""same_diff_imgs/D11.gif\""></div><div id=\""delayed\"" style=\""position: fixed;visibility: hidden;left:48%;top:62%\""><img src=\""same_diff_imgs/D11.gif\""></div>""]","arrowup","","","","","","","","","","","","","","","","","true","","","","","","same","","","","","identical_image","same_diff_imgs/D11.gif","same_diff_imgs/D11.gif","no","1","","",""
"","","","","","html-keyboard-response","535","2142775","0.0-283.0-2.2","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null",""," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","536","2143081","0.0-283.0-3.2","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different"," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","537","2143847","0.0-283.0-0.3","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different","<div style=""font-size:60px"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","538","2145826","0.0-283.0-1.3","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","1976.7999999523163","same_different","[""<img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:39%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:54%;top:47%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:32%\""><img src=\""square.png\"" width=\""100\"" height=\""100\"" style=\""position: fixed;left:46.5%;top:61%\""><div style=\""font-size:60px; text-align: center;margin-top:45.5%\"">+</div><div id=\""first\"" style=\""position: fixed;visibility: hidden;left:55%;top:49%\""><img src=\""same_diff_imgs/C04.gif\""></div><div id=\""delayed\"" style=\""position: fixed;visibility: hidden;left:48%;top:62%\""><img src=\""same_diff_imgs/D07.gif\""></div>""]","arrowdown","","","","","","","","","","","","","","","","","true","","","","","","different","","","","","identical_image","same_diff_imgs/C04.gif","same_diff_imgs/D07.gif","no","","1","",""
"","","","","","html-keyboard-response","539","2145830","0.0-283.0-2.3","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null",""," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","540","2146145","0.0-283.0-3.3","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different"," ","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","541","2146911","0.0-283.0-0.4","A3KVKK1XLBTSN3","2022-05-19T01:59:00.331Z","phon_sim-rhyme-task_switching-same_different","","null","same_different","<div style=""font-size:60px"">+</div>","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
